OrderID,CustomerID,ProductID,Quantity,Date and time of purchase,Delivery time,Delivery Status
14637,438,34,5,2024-02-11 23:51:44,2024-02-16 23:51:44,Delivered
14638,158,57,3,2024-03-08 11:54:50,2024-03-14 11:54:50,Delivered
14639,449,63,2,2024-08-15 12:12:17,2024-08-19 12:12:17,Delivered
14640,346,79,1,2024-01-24 07:26:16,,Cancelled
14641,420,29,1,2024-08-04 06:50:01,2024-08-06 06:50:01,Delivered
14642,423,5,5,2024-05-02 03:10:19,,Cancelled
14643,162,23,2,2024-04-01 23:09:12,2024-04-04 23:09:12,Delivered
14644,409,54,1,2024-06-08 12:31:26,2024-06-14 12:31:26,Delivered
14645,83,2,3,2024-09-21 06:05:54,2024-09-27 06:05:54,Delivered
14646,344,52,3,2024-03-15 19:55:19,2024-03-21 19:55:19,Delivered
14647,9,66,5,2024-01-30 21:38:16,2024-02-06 21:38:16,Delivered
14648,35,15,1,2024-09-06 09:20:09,2024-09-12 09:20:09,Delivered
14649,456,37,2,2024-09-27 14:19:59,2024-10-03 14:19:59,Delivered
14650,423,51,4,2024-07-10 01:02:08,2024-07-14 01:02:08,Delivered
14651,114,30,1,2024-04-19 22:47:14,2024-04-25 22:47:14,Delivered
14652,109,35,3,2024-01-07 22:52:35,,Cancelled
14653,226,9,5,2024-06-12 23:00:22,2024-06-17 23:00:22,Delivered
14654,1,8,1,2024-04-18 10:05:03,,Cancelled
14655,26,29,1,2024-08-23 08:57:54,2024-08-30 08:57:54,Delivered
14656,119,40,3,2024-08-08 08:20:09,2024-08-15 08:20:09,Delivered
14657,359,25,1,2024-10-06 15:02:16,2024-10-09 15:02:16,Delivered
14658,291,77,2,2024-02-23 17:25:59,,Cancelled
14659,53,57,1,2024-02-28 20:08:01,2024-03-04 20:08:01,Delivered
14660,87,18,1,2024-05-11 21:31:15,2024-05-18 21:31:15,Delivered
14661,320,77,1,2024-09-06 04:08:36,,Cancelled
14662,314,32,4,2024-05-30 13:14:53,2024-06-01 13:14:53,Delivered
14663,158,38,1,2024-07-06 23:46:53,2024-07-10 23:46:53,Delivered
14664,266,50,4,2024-03-12 21:25:15,,Cancelled
14665,240,46,4,2024-06-07 12:04:05,2024-06-14 12:04:05,Delivered
14666,315,18,4,2024-10-16 09:56:55,,Cancelled
14667,69,37,4,2024-05-16 08:40:38,2024-05-23 08:40:38,Delivered
14668,2,79,1,2024-03-13 09:31:49,2024-03-17 09:31:49,Delivered
14669,434,12,5,2024-04-10 15:24:06,2024-04-14 15:24:06,Delivered
14670,179,48,4,2024-09-16 23:07:30,2024-09-20 23:07:30,Delivered
14671,160,69,5,2024-06-11 18:45:31,,Cancelled
14672,357,50,3,2024-06-19 23:22:37,2024-06-22 23:22:37,Delivered
14673,181,68,1,2024-05-25 16:40:01,,Cancelled
14674,442,69,2,2024-08-08 15:26:05,2024-08-12 15:26:05,Delivered
14675,74,43,2,2024-04-17 12:46:28,,Cancelled
14676,329,49,2,2024-02-14 00:12:51,2024-02-18 00:12:51,Delivered
14677,308,42,2,2024-08-30 21:18:26,2024-09-01 21:18:26,Delivered
14678,82,75,4,2024-06-25 17:51:12,,Cancelled
14679,340,15,4,2024-09-03 02:24:07,2024-09-08 02:24:07,Delivered
14680,436,37,2,2024-02-24 12:01:20,2024-03-02 12:01:20,Delivered
14681,285,9,3,2024-02-10 01:59:55,2024-02-13 01:59:55,Delivered
14682,25,36,4,2024-09-20 15:22:44,2024-09-22 15:22:44,Delivered
14683,394,60,2,2024-03-16 12:30:52,,Cancelled
14684,418,1,2,2024-03-04 12:36:23,2024-03-09 12:36:23,Delivered
14685,253,20,3,2024-02-24 03:49:30,2024-02-29 03:49:30,Delivered
14686,150,24,2,2024-06-21 18:45:41,2024-06-27 18:45:41,Delivered
14687,193,5,3,2024-02-07 03:28:21,2024-02-11 03:28:21,Delivered
14688,448,72,2,2024-03-18 15:46:29,2024-03-25 15:46:29,Delivered
14689,151,33,5,2024-02-04 23:34:11,2024-02-07 23:34:11,Delivered
14690,299,58,4,2024-08-14 05:05:54,,Cancelled
14691,149,66,2,2024-10-20 21:16:10,,Cancelled
14692,86,43,3,2024-04-12 14:31:55,2024-04-19 14:31:55,Delivered
14693,263,17,3,2024-08-05 17:07:57,2024-08-08 17:07:57,Delivered
14694,412,1,4,2024-02-28 21:02:50,2024-03-01 21:02:50,Delivered
14695,166,28,1,2024-02-29 05:54:49,,Cancelled
14696,422,3,3,2024-02-10 01:21:08,2024-02-17 01:21:08,Delivered
14697,135,5,1,2024-10-12 07:16:47,,Cancelled
14698,28,61,4,2024-03-02 06:00:22,,Cancelled
14699,376,63,2,2024-05-08 16:28:31,2024-05-11 16:28:31,Delivered
14700,212,78,5,2024-01-31 23:04:03,2024-02-03 23:04:03,Delivered
14701,241,24,1,2024-09-16 03:33:42,2024-09-19 03:33:42,Delivered
14702,59,55,1,2024-09-20 01:02:30,,Cancelled
14703,428,24,1,2024-03-04 21:29:51,,Cancelled
14704,59,28,5,2024-05-04 18:17:57,2024-05-09 18:17:57,Delivered
14705,293,17,5,2024-01-01 10:28:07,2024-01-03 10:28:07,Delivered
14706,454,57,1,2024-10-20 07:18:05,,Cancelled
14707,177,43,2,2024-06-21 11:22:04,,Cancelled
14708,191,53,4,2024-03-27 00:06:55,2024-04-03 00:06:55,Delivered
14709,177,17,4,2024-09-02 03:20:20,2024-09-04 03:20:20,Delivered
14710,298,77,1,2024-09-06 12:01:13,2024-09-08 12:01:13,Delivered
14711,366,7,3,2024-03-27 22:38:05,2024-03-31 22:38:05,Delivered
14712,414,52,1,2024-03-02 11:30:12,2024-03-05 11:30:12,Delivered
14713,10,51,5,2024-04-15 17:14:16,,Cancelled
14714,329,43,2,2024-07-29 03:39:19,2024-08-03 03:39:19,Delivered
14715,103,67,3,2024-03-01 03:32:01,2024-03-04 03:32:01,Delivered
14716,68,32,1,2024-01-09 10:46:57,2024-01-16 10:46:57,Delivered
14717,127,3,2,2024-02-22 19:21:38,,Cancelled
14718,386,38,4,2024-09-01 07:27:24,2024-09-05 07:27:24,Delivered
14719,211,4,4,2024-02-08 19:56:19,2024-02-14 19:56:19,Delivered
14720,50,6,2,2024-10-13 09:47:47,2024-10-17 09:47:47,Delivered
14721,323,63,5,2024-10-22 05:18:37,2024-10-27 05:18:37,Delivered
14722,76,28,5,2024-07-25 04:06:49,2024-07-28 04:06:49,Delivered
14723,161,53,5,2024-04-19 09:34:55,2024-04-24 09:34:55,Delivered
14724,145,41,4,2024-07-31 16:39:55,2024-08-04 16:39:55,Delivered
14725,216,1,1,2024-07-31 11:48:05,2024-08-03 11:48:05,Delivered
14726,390,11,2,2024-11-05 11:18:07,2024-11-11 11:18:07,Delivered
14727,229,51,3,2024-10-22 18:00:31,2024-10-28 18:00:31,Delivered
14728,224,75,1,2024-09-09 04:37:57,,Cancelled
14729,17,10,5,2024-09-02 02:23:15,,Cancelled
14730,117,20,5,2024-07-13 15:42:31,2024-07-20 15:42:31,Delivered
14731,411,17,2,2024-04-12 18:11:49,,Cancelled
14732,13,36,5,2024-05-07 05:35:35,,Cancelled
14733,42,19,4,2024-11-05 10:06:54,,Cancelled
14734,48,38,3,2024-07-29 10:03:43,,Cancelled
14735,252,29,1,2024-02-16 19:57:00,2024-02-20 19:57:00,Delivered
14736,420,35,5,2024-08-17 21:46:04,2024-08-21 21:46:04,Delivered
14737,167,68,5,2024-03-17 21:30:05,,Cancelled
14738,61,80,2,2024-09-23 07:55:36,2024-09-25 07:55:36,Delivered
14739,407,73,3,2024-05-25 05:44:51,,Cancelled
14740,61,63,4,2024-05-09 06:43:36,2024-05-14 06:43:36,Delivered
14741,228,31,5,2024-04-17 07:11:45,2024-04-23 07:11:45,Delivered
14742,209,58,5,2024-04-08 14:27:21,2024-04-13 14:27:21,Delivered
14743,106,33,2,2024-06-28 17:53:52,2024-06-30 17:53:52,Delivered
14744,93,15,1,2024-09-30 05:34:22,2024-10-03 05:34:22,Delivered
14745,316,2,5,2024-03-21 03:42:53,,Cancelled
14746,140,53,3,2024-02-06 04:43:04,,Cancelled
14747,372,61,3,2024-03-26 20:35:39,,Cancelled
14748,83,50,5,2024-07-13 14:23:31,2024-07-18 14:23:31,Delivered
14749,449,11,2,2024-03-19 11:29:44,2024-03-23 11:29:44,Delivered
14750,285,58,3,2024-04-09 01:52:26,2024-04-15 01:52:26,Delivered
14751,171,59,3,2024-07-05 05:15:16,2024-07-09 05:15:16,Delivered
14752,371,23,1,2024-07-01 01:00:05,,Cancelled
14753,204,31,4,2024-07-11 20:42:58,,Cancelled
14754,330,70,1,2024-07-06 19:57:49,2024-07-13 19:57:49,Delivered
14755,218,68,2,2024-07-08 11:04:44,2024-07-11 11:04:44,Delivered
14756,107,13,4,2024-03-27 23:32:19,2024-04-03 23:32:19,Delivered
14757,80,33,4,2024-07-16 18:23:21,,Cancelled
14758,435,66,4,2024-09-16 01:30:01,2024-09-22 01:30:01,Delivered
14759,458,54,3,2024-03-08 14:32:40,2024-03-12 14:32:40,Delivered
14760,446,51,5,2024-05-01 04:17:14,2024-05-06 04:17:14,Delivered
14761,380,37,1,2024-08-19 17:11:17,2024-08-24 17:11:17,Delivered
14762,246,1,1,2024-07-10 06:10:12,2024-07-12 06:10:12,Delivered
14763,452,23,4,2024-01-23 21:08:05,,Cancelled
14764,324,20,4,2024-07-05 07:41:40,2024-07-09 07:41:40,Delivered
14765,290,57,4,2024-05-26 11:14:44,2024-05-28 11:14:44,Delivered
14766,19,64,1,2024-04-26 12:58:37,,Cancelled
14767,206,22,2,2024-08-14 02:16:27,2024-08-17 02:16:27,Delivered
14768,149,34,2,2024-04-25 00:04:55,2024-04-30 00:04:55,Delivered
14769,236,47,2,2024-09-17 18:57:35,2024-09-22 18:57:35,Delivered
14770,47,32,1,2024-02-09 21:52:47,2024-02-15 21:52:47,Delivered
14771,455,78,1,2024-09-13 06:45:23,2024-09-19 06:45:23,Delivered
14772,202,22,3,2024-08-28 04:46:27,2024-09-02 04:46:27,Delivered
14773,3,24,1,2024-04-18 23:26:35,2024-04-23 23:26:35,Delivered
14774,57,19,5,2024-09-11 20:25:09,2024-09-17 20:25:09,Delivered
14775,329,12,3,2024-05-07 02:29:10,2024-05-11 02:29:10,Delivered
14776,287,13,3,2024-09-12 19:20:10,2024-09-15 19:20:10,Delivered
14777,87,46,2,2024-10-02 19:43:25,,Cancelled
14778,70,62,4,2024-05-29 22:46:39,2024-06-02 22:46:39,Delivered
14779,85,42,3,2024-01-25 19:00:56,2024-01-27 19:00:56,Delivered
14780,124,47,4,2024-09-09 08:10:31,2024-09-11 08:10:31,Delivered
14781,322,63,2,2024-01-06 10:24:55,2024-01-11 10:24:55,Delivered
14782,336,2,3,2024-09-11 00:17:18,2024-09-14 00:17:18,Delivered
14783,34,59,5,2024-09-26 09:42:38,2024-09-30 09:42:38,Delivered
14784,168,54,5,2024-06-01 19:45:39,,Cancelled
14785,77,12,3,2024-04-25 16:09:02,2024-04-30 16:09:02,Delivered
14786,417,34,4,2024-04-07 06:15:41,2024-04-10 06:15:41,Delivered
14787,179,24,3,2024-10-09 11:42:04,,Cancelled
14788,229,28,2,2024-03-17 04:06:25,,Cancelled
14789,415,76,5,2024-02-20 15:00:40,2024-02-24 15:00:40,Delivered
14790,428,56,4,2024-03-19 09:51:12,,Cancelled
14791,431,60,2,2024-08-16 04:43:25,2024-08-21 04:43:25,Delivered
14792,50,8,5,2024-07-01 16:17:26,2024-07-04 16:17:26,Delivered
14793,37,60,5,2024-06-23 04:34:36,2024-06-28 04:34:36,Delivered
14794,58,19,3,2024-01-26 01:23:36,2024-02-02 01:23:36,Delivered
14795,163,26,4,2024-05-18 11:19:16,2024-05-22 11:19:16,Delivered
14796,338,41,3,2024-03-02 17:11:19,2024-03-08 17:11:19,Delivered
14797,217,56,1,2024-06-06 05:47:08,,Cancelled
14798,412,77,3,2024-07-13 01:15:36,,Cancelled
14799,291,45,3,2024-08-28 22:11:25,,Cancelled
14800,137,6,5,2024-03-17 06:04:06,2024-03-19 06:04:06,Delivered
14801,275,6,4,2024-08-25 16:28:10,2024-08-31 16:28:10,Delivered
14802,376,36,4,2024-04-13 04:24:39,2024-04-17 04:24:39,Delivered
14803,352,78,3,2024-05-22 02:47:24,2024-05-27 02:47:24,Delivered
14804,84,46,4,2024-10-23 00:32:50,,Cancelled
14805,149,55,1,2024-06-20 10:54:49,2024-06-23 10:54:49,Delivered
14806,98,41,2,2024-06-05 08:29:45,2024-06-10 08:29:45,Delivered
14807,453,69,3,2024-05-15 21:58:45,2024-05-17 21:58:45,Delivered
14808,90,26,2,2024-03-14 00:39:22,2024-03-16 00:39:22,Delivered
14809,385,42,3,2024-02-17 02:03:10,,Cancelled
14810,250,3,4,2024-04-12 23:17:08,2024-04-17 23:17:08,Delivered
14811,438,18,5,2024-04-25 10:09:45,,Cancelled
14812,268,70,1,2024-07-03 14:21:42,,Cancelled
14813,350,27,1,2024-03-20 13:32:14,,Cancelled
14814,78,42,2,2024-01-16 18:58:49,,Cancelled
14815,8,55,4,2024-01-26 10:44:44,,Cancelled
14816,319,59,1,2024-10-15 17:09:17,2024-10-21 17:09:17,Delivered
14817,211,63,1,2024-10-01 19:39:32,2024-10-05 19:39:32,Delivered
14818,434,37,2,2024-04-12 02:05:28,2024-04-17 02:05:28,Delivered
14819,288,13,2,2024-03-10 15:25:08,,Cancelled
14820,104,77,4,2024-01-06 22:05:39,,Cancelled
14821,5,70,2,2024-03-16 03:45:49,,Cancelled
14822,9,72,4,2024-01-31 14:35:40,,Cancelled
14823,89,58,3,2024-08-26 02:58:14,2024-08-28 02:58:14,Delivered
14824,398,56,5,2024-07-23 15:14:54,2024-07-30 15:14:54,Delivered
14825,194,44,3,2024-05-27 16:20:58,2024-06-01 16:20:58,Delivered
14826,289,49,4,2024-01-28 01:58:42,,Cancelled
14827,147,69,5,2024-08-10 03:15:19,2024-08-15 03:15:19,Delivered
14828,380,47,1,2024-02-02 12:59:03,,Cancelled
14829,64,45,1,2024-08-12 06:01:44,2024-08-16 06:01:44,Delivered
14830,368,11,3,2024-05-26 08:03:35,2024-05-28 08:03:35,Delivered
14831,228,54,1,2024-08-23 20:37:06,2024-08-25 20:37:06,Delivered
14832,28,14,4,2024-05-18 21:26:09,2024-05-20 21:26:09,Delivered
14833,75,66,1,2024-01-13 20:55:30,2024-01-19 20:55:30,Delivered
14834,99,70,5,2024-04-16 00:23:09,2024-04-21 00:23:09,Delivered
14835,262,75,3,2024-02-09 04:04:40,2024-02-14 04:04:40,Delivered
14836,356,35,5,2024-02-27 11:52:37,2024-03-03 11:52:37,Delivered
14837,18,71,5,2024-01-17 09:36:53,2024-01-21 09:36:53,Delivered
14838,456,15,2,2024-06-17 12:16:05,2024-06-23 12:16:05,Delivered
14839,261,72,3,2024-08-19 18:32:54,,Cancelled
14840,2,71,5,2024-08-25 20:51:17,2024-08-30 20:51:17,Delivered
14841,88,67,5,2024-03-27 23:12:27,2024-03-31 23:12:27,Delivered
14842,378,46,1,2024-05-01 10:42:48,2024-05-08 10:42:48,Delivered
14843,67,10,1,2024-03-20 16:41:24,2024-03-26 16:41:24,Delivered
14844,77,73,5,2024-03-28 07:16:42,2024-04-03 07:16:42,Delivered
14845,19,35,5,2024-02-09 17:49:20,2024-02-13 17:49:20,Delivered
14846,408,24,1,2024-07-20 14:29:05,2024-07-23 14:29:05,Delivered
14847,92,46,5,2024-08-21 05:04:13,2024-08-27 05:04:13,Delivered
14848,293,38,1,2024-03-03 00:27:39,2024-03-06 00:27:39,Delivered
14849,147,10,3,2024-03-04 06:21:58,,Cancelled
14850,431,41,5,2024-06-22 21:08:58,2024-06-28 21:08:58,Delivered
14851,198,3,4,2024-07-13 07:48:11,2024-07-16 07:48:11,Delivered
14852,148,10,3,2024-10-23 04:05:45,2024-10-26 04:05:45,Delivered
14853,422,56,2,2024-09-04 20:04:05,2024-09-09 20:04:05,Delivered
14854,98,38,1,2024-08-24 11:30:45,,Cancelled
14855,134,13,5,2024-07-06 14:02:54,2024-07-12 14:02:54,Delivered
14856,156,31,2,2024-03-11 09:14:25,,Cancelled
14857,42,78,2,2024-03-08 02:42:44,2024-03-10 02:42:44,Delivered
14858,184,21,5,2024-02-25 22:29:29,2024-03-02 22:29:29,Delivered
14859,174,12,2,2024-09-04 09:37:59,2024-09-11 09:37:59,Delivered
14860,114,9,2,2024-06-06 13:53:59,,Cancelled
14861,36,2,4,2024-09-08 02:45:28,,Cancelled
14862,52,54,4,2024-04-01 17:41:09,2024-04-05 17:41:09,Delivered
14863,118,65,5,2024-02-11 15:11:58,2024-02-17 15:11:58,Delivered
14864,184,19,5,2024-05-22 22:59:41,,Cancelled
14865,313,34,1,2024-06-23 01:44:12,2024-06-25 01:44:12,Delivered
14866,110,50,4,2024-08-18 16:49:20,2024-08-20 16:49:20,Delivered
14867,240,46,3,2024-05-27 05:05:30,2024-05-30 05:05:30,Delivered
14868,342,41,1,2024-08-03 02:45:43,2024-08-10 02:45:43,Delivered
14869,300,29,3,2024-05-16 05:22:56,2024-05-23 05:22:56,Delivered
14870,117,15,1,2024-07-29 17:47:27,2024-08-03 17:47:27,Delivered
14871,89,35,1,2024-03-06 21:59:01,,Cancelled
14872,68,72,3,2024-07-09 23:56:36,2024-07-13 23:56:36,Delivered
14873,18,75,4,2024-07-17 12:47:47,,Cancelled
14874,189,38,4,2024-02-18 04:01:08,,Cancelled
14875,223,61,1,2024-09-18 23:57:41,2024-09-25 23:57:41,Delivered
14876,95,13,3,2024-02-13 14:27:40,2024-02-16 14:27:40,Delivered
14877,241,25,2,2024-08-02 07:47:19,,Cancelled
14878,103,11,3,2024-07-16 17:19:38,,Cancelled
14879,260,6,2,2024-09-03 23:15:49,2024-09-06 23:15:49,Delivered
14880,226,63,4,2024-09-13 13:43:02,2024-09-19 13:43:02,Delivered
14881,346,21,4,2024-06-05 11:15:52,2024-06-10 11:15:52,Delivered
14882,363,24,5,2024-01-17 14:39:44,,Cancelled
14883,31,36,2,2024-07-18 14:57:43,2024-07-20 14:57:43,Delivered
14884,210,23,5,2024-04-21 11:30:34,2024-04-28 11:30:34,Delivered
14885,277,38,4,2024-06-22 17:57:10,2024-06-27 17:57:10,Delivered
14886,460,16,5,2024-08-21 04:14:50,2024-08-26 04:14:50,Delivered
14887,17,14,1,2024-02-03 06:35:51,2024-02-06 06:35:51,Delivered
14888,240,73,2,2024-03-03 07:34:53,2024-03-10 07:34:53,Delivered
14889,434,58,3,2024-04-27 09:30:06,2024-04-29 09:30:06,Delivered
14890,26,74,4,2024-07-20 04:21:35,2024-07-23 04:21:35,Delivered
14891,358,11,4,2024-08-06 03:37:32,2024-08-09 03:37:32,Delivered
14892,175,1,1,2024-07-18 05:39:59,,Cancelled
14893,399,70,3,2024-04-29 07:08:09,2024-05-05 07:08:09,Delivered
14894,454,2,3,2024-02-26 14:34:54,2024-02-29 14:34:54,Delivered
14895,405,44,3,2024-02-04 15:02:19,2024-02-06 15:02:19,Delivered
14896,62,69,3,2024-11-03 15:27:34,,Cancelled
14897,318,62,3,2024-02-12 19:48:04,2024-02-15 19:48:04,Delivered
14898,397,77,5,2024-05-09 07:32:28,,Cancelled
14899,267,14,4,2024-01-03 11:59:43,2024-01-07 11:59:43,Delivered
14900,110,39,4,2024-02-07 07:19:20,2024-02-10 07:19:20,Delivered
14901,164,63,1,2024-03-12 15:36:03,2024-03-19 15:36:03,Delivered
14902,253,21,1,2024-10-08 11:26:50,2024-10-15 11:26:50,Delivered
14903,96,38,3,2024-09-07 13:17:25,,Cancelled
14904,413,68,2,2024-06-26 23:03:10,2024-07-03 23:03:10,Delivered
14905,215,11,3,2024-05-17 14:43:24,2024-05-22 14:43:24,Delivered
14906,59,12,1,2024-03-11 18:11:49,2024-03-14 18:11:49,Delivered
14907,119,77,2,2024-01-06 21:06:50,2024-01-08 21:06:50,Delivered
14908,134,46,1,2024-03-12 22:30:31,2024-03-17 22:30:31,Delivered
14909,86,49,1,2024-04-01 13:48:16,2024-04-03 13:48:16,Delivered
14910,223,22,3,2024-07-12 05:55:11,2024-07-16 05:55:11,Delivered
14911,254,68,3,2024-03-11 04:49:40,2024-03-14 04:49:40,Delivered
14912,65,60,1,2024-08-15 00:45:24,,Cancelled
14913,276,30,5,2024-09-17 00:34:09,2024-09-22 00:34:09,Delivered
14914,255,72,5,2024-09-20 18:56:24,,Cancelled
14915,97,58,5,2024-01-15 08:51:49,,Cancelled
14916,45,39,3,2024-01-16 13:49:25,2024-01-22 13:49:25,Delivered
14917,162,55,5,2024-08-10 23:48:12,2024-08-16 23:48:12,Delivered
14918,382,35,1,2024-06-02 21:06:59,2024-06-07 21:06:59,Delivered
14919,217,71,4,2024-11-01 10:20:02,2024-11-05 10:20:02,Delivered
14920,263,19,2,2024-09-28 20:02:02,2024-10-04 20:02:02,Delivered
14921,6,76,1,2024-11-04 08:41:33,2024-11-09 08:41:33,Delivered
14922,440,66,2,2024-07-11 09:08:16,2024-07-16 09:08:16,Delivered
14923,18,51,2,2024-03-17 19:44:34,2024-03-20 19:44:34,Delivered
14924,446,32,1,2024-04-03 02:13:20,,Cancelled
14925,376,3,1,2024-06-13 19:02:08,2024-06-18 19:02:08,Delivered
14926,283,66,2,2024-06-30 00:46:20,2024-07-04 00:46:20,Delivered
14927,452,22,2,2024-03-30 22:09:01,2024-04-02 22:09:01,Delivered
14928,46,5,2,2024-11-05 10:47:01,2024-11-11 10:47:01,Delivered
14929,66,77,4,2024-07-05 18:40:02,2024-07-07 18:40:02,Delivered
14930,95,68,4,2024-10-11 16:14:29,,Cancelled
14931,440,27,5,2024-04-16 17:38:39,,Cancelled
14932,393,17,1,2024-07-08 09:36:35,2024-07-11 09:36:35,Delivered
14933,263,60,3,2024-06-21 09:18:57,,Cancelled
14934,408,60,5,2024-09-10 20:09:35,,Cancelled
14935,15,79,1,2024-03-21 20:19:14,,Cancelled
14936,217,15,4,2024-02-07 17:09:06,,Cancelled
14937,403,29,3,2024-04-30 00:16:56,2024-05-06 00:16:56,Delivered
14938,213,47,5,2024-05-01 12:08:42,,Cancelled
14939,98,80,2,2024-09-25 17:31:12,,Cancelled
14940,368,40,1,2024-02-06 14:46:37,,Cancelled
14941,133,42,1,2024-02-03 12:05:27,,Cancelled
14942,288,70,5,2024-03-09 16:36:40,,Cancelled
14943,179,37,5,2024-07-10 13:00:48,2024-07-12 13:00:48,Delivered
14944,333,11,1,2024-05-19 05:39:18,,Cancelled
14945,359,58,4,2024-07-30 13:13:55,2024-08-02 13:13:55,Delivered
14946,309,5,1,2024-03-07 10:26:07,,Cancelled
14947,368,1,4,2024-09-09 14:09:28,2024-09-12 14:09:28,Delivered
14948,295,16,1,2024-03-14 13:46:08,2024-03-19 13:46:08,Delivered
14949,51,43,5,2024-06-05 20:02:57,,Cancelled
14950,405,70,3,2024-06-03 00:47:44,2024-06-08 00:47:44,Delivered
14951,47,77,5,2024-11-02 08:16:42,2024-11-09 08:16:42,Delivered
14952,155,11,4,2024-02-20 16:06:15,,Cancelled
14953,170,49,2,2024-06-03 07:30:20,2024-06-05 07:30:20,Delivered
14954,329,57,1,2024-01-02 15:12:16,2024-01-06 15:12:16,Delivered
14955,158,54,4,2024-05-22 11:17:12,2024-05-28 11:17:12,Delivered
14956,211,20,5,2024-10-07 12:29:11,,Cancelled
14957,5,59,5,2024-10-01 11:48:27,,Cancelled
14958,142,67,4,2024-06-26 02:41:20,,Cancelled
14959,86,33,1,2024-08-17 06:39:28,2024-08-23 06:39:28,Delivered
14960,402,38,4,2024-05-07 16:12:37,2024-05-13 16:12:37,Delivered
14961,253,80,2,2024-04-25 15:26:20,2024-04-27 15:26:20,Delivered
14962,239,63,1,2024-07-31 15:15:12,2024-08-07 15:15:12,Delivered
14963,159,24,1,2024-01-04 04:13:14,,Cancelled
14964,193,75,1,2024-10-07 02:08:01,,Cancelled
14965,290,51,4,2024-08-28 07:39:02,2024-09-01 07:39:02,Delivered
14966,81,71,4,2024-01-31 05:04:50,2024-02-06 05:04:50,Delivered
14967,14,69,5,2024-06-20 03:15:53,2024-06-25 03:15:53,Delivered
14968,25,26,1,2024-07-16 11:51:25,2024-07-18 11:51:25,Delivered
14969,272,80,4,2024-10-30 14:20:12,,Cancelled
14970,442,61,5,2024-04-28 17:24:36,,Cancelled
14971,450,67,2,2024-03-13 11:59:36,2024-03-18 11:59:36,Delivered
14972,98,64,4,2024-01-03 03:44:02,,Cancelled
14973,358,38,1,2024-05-14 04:57:35,,Cancelled
14974,284,36,4,2024-07-15 01:10:09,2024-07-22 01:10:09,Delivered
14975,336,17,3,2024-04-17 07:46:57,,Cancelled
14976,338,3,1,2024-05-05 07:14:37,2024-05-09 07:14:37,Delivered
14977,19,51,3,2024-05-29 04:24:31,2024-06-03 04:24:31,Delivered
14978,208,12,2,2024-01-23 00:08:30,2024-01-29 00:08:30,Delivered
14979,127,47,3,2024-10-19 10:43:38,2024-10-21 10:43:38,Delivered
14980,193,48,5,2024-09-26 02:04:40,2024-09-30 02:04:40,Delivered
14981,184,54,2,2024-06-16 03:53:30,2024-06-21 03:53:30,Delivered
14982,157,51,5,2024-02-13 02:29:02,2024-02-15 02:29:02,Delivered
14983,2,40,1,2024-01-21 20:54:03,2024-01-24 20:54:03,Delivered
14984,384,24,3,2024-06-11 05:03:40,,Cancelled
14985,58,28,5,2024-03-12 06:22:36,2024-03-19 06:22:36,Delivered
14986,457,46,4,2024-11-05 13:13:23,,Cancelled
14987,192,3,3,2024-08-16 03:27:15,,Cancelled
14988,87,52,2,2024-04-13 06:37:39,2024-04-17 06:37:39,Delivered
14989,117,12,5,2024-03-26 09:59:03,2024-03-28 09:59:03,Delivered
14990,251,30,2,2024-02-05 23:04:28,2024-02-10 23:04:28,Delivered
14991,24,43,1,2024-08-19 11:56:18,2024-08-23 11:56:18,Delivered
14992,89,78,4,2024-04-25 03:19:55,,Cancelled
14993,201,4,1,2024-08-27 17:07:39,,Cancelled
14994,130,29,4,2024-10-03 22:38:42,,Cancelled
14995,419,14,5,2024-03-30 02:34:25,,Cancelled
14996,27,50,3,2024-10-10 13:15:02,2024-10-17 13:15:02,Delivered
14997,326,35,2,2024-08-19 16:25:04,2024-08-25 16:25:04,Delivered
14998,222,42,1,2024-09-05 20:37:07,2024-09-07 20:37:07,Delivered
14999,202,49,3,2024-04-22 16:49:55,2024-04-29 16:49:55,Delivered
15000,415,62,1,2024-04-24 01:48:01,2024-04-30 01:48:01,Delivered
15001,113,19,2,2024-07-15 21:07:09,2024-07-19 21:07:09,Delivered
15002,449,23,2,2024-04-24 02:27:26,2024-04-28 02:27:26,Delivered
15003,40,17,2,2024-07-12 01:31:41,2024-07-16 01:31:41,Delivered
15004,133,64,1,2024-02-27 10:48:48,2024-02-29 10:48:48,Delivered
15005,196,53,4,2024-09-17 00:56:15,2024-09-19 00:56:15,Delivered
15006,444,40,1,2024-07-30 22:54:39,,Cancelled
15007,393,61,5,2024-07-23 19:30:41,2024-07-29 19:30:41,Delivered
15008,86,49,3,2024-01-20 14:29:10,2024-01-25 14:29:10,Delivered
15009,217,3,2,2024-01-08 23:39:12,,Cancelled
15010,459,14,4,2024-06-05 08:14:03,2024-06-10 08:14:03,Delivered
15011,162,25,5,2024-05-24 02:16:57,2024-05-29 02:16:57,Delivered
15012,125,14,4,2024-07-14 14:15:39,,Cancelled
15013,125,67,5,2024-04-06 19:49:46,,Cancelled
15014,411,4,2,2024-10-22 10:44:01,2024-10-27 10:44:01,Delivered
15015,130,75,1,2024-07-14 23:24:57,,Cancelled
15016,77,28,5,2024-05-06 21:38:36,2024-05-10 21:38:36,Delivered
15017,17,42,2,2024-02-12 19:10:47,,Cancelled
15018,85,21,2,2024-09-19 19:03:16,,Cancelled
